Tue Feb 21 00:35:10 2017,Create new empty history file.
Tue Feb 21 01:06:48 2017,temp,68.9,34.5,37.2,43,Set Temp 68.0,104
Tue Feb 21 01:08:11 2017,temp,68.9,34.6,37.2,43,Set Temp 68.0,170
Tue Feb 21 01:09:11 2017,CPU Temp = 128.3*F  CPU speed = 1.0Ghz,68.9,33.9,37.2,43,Set Temp 68.0,218
Tue Feb 21 01:09:32 2017,temp,68.9,34.6,37.2,43,Set Temp 68.0,236
Tue Feb 21 01:10:54 2017,temp,68.9,35.1,37.2,43,Set Temp 68.0,302
Tue Feb 21 01:12:09 2017,get_oTemp oCtr = 361,68.9,34.4,37.2,43,Set Temp 68.0,361
Tue Feb 21 01:12:17 2017,temp,68.9,34.4,37.0,43,Set Temp 68.0,7
Tue Feb 21 01:13:37 2017,temp,68.9,34.1,37.0,43,Set Temp 68.0,73
Tue Feb 21 01:14:17 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.9 iTempArray[1] = 34.3 iTempArray[2] = 68.9
Tue Feb 21 01:14:26 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.9 iTempArray[1] = 34.3 iTempArray[2] = 68.9
Tue Feb 21 01:14:37 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 34.3 iTempArray[1] = 34.3 iTempArray[2] = 68.9
Tue Feb 21 01:14:40 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 34.3 iTempArray[1] = 68.9 iTempArray[2] = 68.9
Tue Feb 21 01:14:54 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 34.3 iTempArray[1] = 68.9 iTempArray[2] = 68.9
Tue Feb 21 01:15:01 2017,temp,68.9,34.1,37.0,43,Set Temp 68.0,139
Tue Feb 21 01:16:23 2017,temp,68.7,34.5,37.0,43,Set Temp 68.0,205
Tue Feb 21 01:17:43 2017,temp,68.7,34.4,37.0,43,Set Temp 68.0,271
Tue Feb 21 01:18:18 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,68.7,34.6,37.0,43,Set Temp 68.0,298
Tue Feb 21 01:19:05 2017,temp,68.5,34.7,37.0,43,Set Temp 68.0,337
Tue Feb 21 01:19:35 2017,get_oTemp oCtr = 361,68.5,34.7,37.0,43,Set Temp 68.0,361
Tue Feb 21 01:20:28 2017,temp,68.5,34.8,36.7,43,Set Temp 68.0,42
Tue Feb 21 01:21:13 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.5 iTempArray[1] = 68.5 iTempArray[2] = 34.0
Tue Feb 21 01:21:22 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.5 iTempArray[1] = 68.5 iTempArray[2] = 34.0
Tue Feb 21 01:21:28 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.5 iTempArray[1] = 34.0 iTempArray[2] = 34.0
Tue Feb 21 01:21:36 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.5 iTempArray[1] = 34.0 iTempArray[2] = 68.5
Tue Feb 21 01:21:47 2017,temp,68.5,34.8,36.7,43,Set Temp 68.0,108
Tue Feb 21 01:23:09 2017,temp,68.5,34.8,36.7,43,Set Temp 68.0,174
Tue Feb 21 01:24:29 2017,temp,68.5,34.8,36.7,43,Set Temp 68.0,240
Tue Feb 21 01:25:49 2017,temp,68.5,34.8,36.7,43,Set Temp 68.0,306
Tue Feb 21 01:26:59 2017,get_oTemp oCtr = 361,68.4,34.9,36.7,43,Set Temp 68.0,361
Tue Feb 21 01:27:08 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.4 iTempArray[1] = 68.4 iTempArray[2] = 33.8
Tue Feb 21 01:27:11 2017,temp,68.4,34.9,36.0,43,Set Temp 68.0,11
Tue Feb 21 01:27:12 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.4 iTempArray[1] = 68.4 iTempArray[2] = 33.8
Tue Feb 21 01:27:21 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,68.4,34.9,36.0,43,Set Temp 68.0,17
Tue Feb 21 01:27:23 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.4 iTempArray[1] = 68.4 iTempArray[2] = 33.8
Tue Feb 21 01:28:35 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.4 iTempArray[1] = 68.4 iTempArray[2] = 33.8
Tue Feb 21 01:28:36 2017,temp,68.4,34.9,36.0,43,Set Temp 68.0,77
Tue Feb 21 01:28:38 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.4 iTempArray[1] = 68.4 iTempArray[2] = 33.8
Tue Feb 21 01:28:47 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.4 iTempArray[1] = 68.4 iTempArray[2] = 33.8
Tue Feb 21 01:29:58 2017,temp,68.4,34.9,36.0,43,Set Temp 68.0,143
Tue Feb 21 01:31:20 2017,temp,68.4,34.9,36.0,43,Set Temp 68.0,209
Tue Feb 21 01:32:45 2017,temp,68.2,34.7,36.0,43,Set Temp 68.0,275
Tue Feb 21 01:34:06 2017,temp,68.4,34.7,36.0,43,Set Temp 68.0,341
Tue Feb 21 01:34:32 2017,get_oTemp oCtr = 361,68.2,34.5,36.0,43,Set Temp 68.0,361
Tue Feb 21 01:35:27 2017,temp,68.2,34.5,35.6,43,Set Temp 68.0,46
Tue Feb 21 01:36:30 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,68.2,34.4,35.6,43,Set Temp 68.0,97
Tue Feb 21 01:36:48 2017,temp,68.2,34.5,35.6,43,Set Temp 68.0,112
Tue Feb 21 01:38:08 2017,temp,68.2,34.5,35.6,43,Set Temp 68.0,178
Tue Feb 21 01:39:05 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.2 iTempArray[1] = 33.6 iTempArray[2] = 68.2
Tue Feb 21 01:39:19 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.2 iTempArray[1] = 33.6 iTempArray[2] = 68.2
Tue Feb 21 01:39:22 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.2 iTempArray[1] = 33.6 iTempArray[2] = 68.2
Tue Feb 21 01:39:30 2017,temp,68.2,34.5,35.6,43,Set Temp 68.0,244
Tue Feb 21 01:40:54 2017,temp,68.2,34.4,35.6,43,Set Temp 68.0,310
Tue Feb 21 01:41:05 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.2 iTempArray[1] = 33.6 iTempArray[2] = 68.2
Tue Feb 21 01:41:24 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.2 iTempArray[1] = 33.6 iTempArray[2] = 68.2
Tue Feb 21 01:41:40 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 68.2 iTempArray[1] = 33.6 iTempArray[2] = 68.2
Tue Feb 21 01:41:57 2017,get_oTemp oCtr = 361,68.2,34.4,35.6,43,Set Temp 68.0,361
Tue Feb 21 01:42:16 2017,temp,68.2,34.4,35.4,43,Set Temp 68.0,15
Tue Feb 21 01:43:39 2017,temp,68.2,34.6,35.4,43,Set Temp 68.0,81
Tue Feb 21 01:45:00 2017,temp,68.0,34.8,35.4,43,Set Temp 68.0,147
Tue Feb 21 01:45:40 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,68.0,34.8,35.4,43,Set Temp 68.0,177
Tue Feb 21 01:46:23 2017,temp,68.0,34.7,35.4,43,Set Temp 68.0,213
